1,2,3 
 严重贫血、心力衰竭、药物中毒、严重感染等，常可导致死胎、堕胎、小产；结核病、反复刮宫，常可导致[MASK], 严重贫血、心力衰竭、药物中毒、严重感染等，常可导致死胎、堕胎、小产；结核病、反复刮宫，常可导致闭经,['闭经']
如久居湿地，或在阴湿地区工作，常为寒湿所侵；偏嗜辛辣，易致[MASK]；家庭不睦，常使[MASK]郁结；经期、产后不禁房事，易致[MASK]亏损，或感染邪毒,如久居湿地，或在阴湿地区工作，常为寒湿所侵；偏嗜辛辣，易致血热；家庭不睦，常使肝气郁结；经期、产后不禁房事，易致肾气亏损，或感染邪毒,"['血热', '肝气', '肾气']"
 月经常[MASK]月经将至，或正值月经来潮期间，[MASK]多滑利, 月经常脉月经将至，或正值月经来潮期间，脉多滑利,"['脉', '脉']"
 （2）带下脉带下量多本属病态，所以带下只有[MASK], （2）带下脉带下量多本属病态，所以带下只有病脉,['病脉']
脉缓滑者，多属脾虚湿盛；脉沉弱者，多属[MASK][MASK]；脉滑数或弦数者，多见湿热；[MASK]沉紧或濡缓，多见寒湿,脉缓滑者，多属脾虚湿盛；脉沉弱者，多属肾气虚损；脉滑数或弦数者，多见湿热；脉沉紧或濡缓，多见寒湿,"['肾气', '虚损', '脉']"
 妊娠[MASK]若妊娠脉现沉细而涩，或两尺弱甚，多属[MASK]虚衰，冲任不足，易致胎动不安、堕胎等, 妊娠病脉若妊娠脉现沉细而涩，或两尺弱甚，多属肾气虚衰，冲任不足，易致胎动不安、堕胎等,"['病脉', '肾气']"
若妊娠末期[MASK]弦而劲急，或弦细而数，多属[MASK][MASK]不足，[MASK]偏亢，易致妊娠眩晕、妊娠痫证,若妊娠末期脉弦而劲急，或弦细而数，多属肝阴不足，肝阳偏亢，易致妊娠眩晕、妊娠痫证,"['脉', '肝', '阴', '肝阳']"
 2．[MASK]妇产科疾病的[MASK]，主要是按察腹部、四肢, 2．按诊妇产科疾病的按诊，主要是按察腹部、四肢,"['按诊', '按诊']"
 若诊四肢冷凉，多为阳虚、[MASK]之征；若手足心热，则属阴虚内热之象, 若诊四肢冷凉，多为阳虚、气虚之征；若手足心热，则属阴虚内热之象,['气虚']
 妇科疾病的四诊要点，在对全身[MASK]了解的同时，着重阐述经、带、胎、产方面的诊察方法, 妇科疾病的四诊要点，在对全身症状了解的同时，着重阐述经、带、胎、产方面的诊察方法,['症状']
 1．望月经经量过多，多属[MASK]或[MASK]；经量过少，多属[MASK]、肾虚或寒凝血滞；经量时多时少，多属[MASK]、肾虚, 1．望月经经量过多，多属血热或气虚；经量过少，多属血虚、肾虚或寒凝血滞；经量时多时少，多属气郁、肾虚,"['血热', '气虚', '血虚', '气郁']"
经色紫红或鲜红，多属[MASK]；经色淡红，多属[MASK]、[MASK]；经色紫黯，多属瘀滞,经色紫红或鲜红，多属血热；经色淡红，多属气虚、血虚；经色紫黯，多属瘀滞,"['血热', '气虚', '血虚']"
经质稠粘，多届瘀、热；经质稀薄，多属[MASK]、寒；夹紫黯血块者，多属[MASK],经质稠粘，多届瘀、热；经质稀薄，多属虚、寒；夹紫黯血块者，多属血瘀,"['虚', '血瘀']"
 [MASK]包括耳听声音、鼻嗅气味两个方面, 闻诊包括耳听声音、鼻嗅气味两个方面,['闻诊']
 2．鼻嗅气味了解病体及病室气味，以辨[MASK]、寒热, 2．鼻嗅气味了解病体及病室气味，以辨阴阳、寒热,['阴阳']
若气味腥臭，多属寒湿；气味臭秽，多属[MASK]或湿热蕴结；气味恶臭难闻者，多属邪毒壅盛，或瘀浊败脓等病变，为临床险症,若气味腥臭，多属寒湿；气味臭秽，多属血热或湿热蕴结；气味恶臭难闻者，多属邪毒壅盛，或瘀浊败脓等病变，为临床险症,['血热']
主诉在[MASK]时必须首先询问清楚，在具体书写时要求文字简练、精确,主诉在问诊时必须首先询问清楚，在具体书写时要求文字简练、精确,['问诊']
主诉为妇科的其他[MASK]内容提供了线索，在疾病的诊断上有重要价值,主诉为妇科的其他问诊内容提供了线索，在疾病的诊断上有重要价值,['问诊']
 6．婚产史问结婚年龄，配偶健康情况，孕产次数，有无堕胎、小产、[MASK]、死胎、葡萄胎、胎前产后诸病，以及避孕措施等, 6．婚产史问结婚年龄，配偶健康情况，孕产次数，有无堕胎、小产、难产、死胎、葡萄胎、胎前产后诸病，以及避孕措施等,['难产']
 严重贫血、心力衰竭、药物中毒、严重感染等，常可导致死胎、堕胎、小产；结核病、反复刮宫，常可导致[MASK], 严重贫血、心力衰竭、药物中毒、严重感染等，常可导致死胎、堕胎、小产；结核病、反复刮宫，常可导致闭经,['闭经']
如久居湿地，或在阴湿地区工作，常为寒湿所侵；偏嗜辛辣，易致[MASK]；家庭不睦，常使[MASK]郁结；经期、产后不禁房事，易致[MASK]亏损，或感染邪毒,如久居湿地，或在阴湿地区工作，常为寒湿所侵；偏嗜辛辣，易致血热；家庭不睦，常使肝气郁结；经期、产后不禁房事，易致肾气亏损，或感染邪毒,"['血热', '肝气', '肾气']"
 月经常[MASK]月经将至，或正值月经来潮期间，[MASK]多滑利, 月经常脉月经将至，或正值月经来潮期间，脉多滑利,"['脉', '脉']"
 （2）带下脉带下量多本属病态，所以带下只有[MASK], （2）带下脉带下量多本属病态，所以带下只有病脉,['病脉']
脉缓滑者，多属脾虚湿盛；脉沉弱者，多属[MASK][MASK]；脉滑数或弦数者，多见湿热；[MASK]沉紧或濡缓，多见寒湿,脉缓滑者，多属脾虚湿盛；脉沉弱者，多属肾气虚损；脉滑数或弦数者，多见湿热；脉沉紧或濡缓，多见寒湿,"['肾气', '虚损', '脉']"
 妊娠[MASK]若妊娠脉现沉细而涩，或两尺弱甚，多属[MASK]虚衰，冲任不足，易致胎动不安、堕胎等, 妊娠病脉若妊娠脉现沉细而涩，或两尺弱甚，多属肾气虚衰，冲任不足，易致胎动不安、堕胎等,"['病脉', '肾气']"
若妊娠末期[MASK]弦而劲急，或弦细而数，多属[MASK][MASK]不足，[MASK]偏亢，易致妊娠眩晕、妊娠痫证,若妊娠末期脉弦而劲急，或弦细而数，多属肝阴不足，肝阳偏亢，易致妊娠眩晕、妊娠痫证,"['脉', '肝', '阴', '肝阳']"
 2．[MASK]妇产科疾病的[MASK]，主要是按察腹部、四肢, 2．按诊妇产科疾病的按诊，主要是按察腹部、四肢,"['按诊', '按诊']"
 若诊四肢冷凉，多为阳虚、[MASK]之征；若手足心热，则属阴虚内热之象, 若诊四肢冷凉，多为阳虚、气虚之征；若手足心热，则属阴虚内热之象,['气虚']
 妇科疾病的治疗，也和其他临床各科一样，着重在调整全身功能，临证时必须运用四诊八纲认真地进行[MASK]分析，分清脏、腑、[MASK]、[MASK]、寒、热、[MASK]、[MASK]，然后确定治疗原则, 妇科疾病的治疗，也和其他临床各科一样，着重在调整全身功能，临证时必须运用四诊八纲认真地进行辨证分析，分清脏、腑、气、血、寒、热、虚、实，然后确定治疗原则,"['辨证', '气', '血', '虚', '实']"
妇女以血为主，血赖气行，[MASK]是气血生化之源,妇女以血为主，血赖气行，脏腑是气血生化之源,['脏腑']
由于妇女生理上数伤于[MASK]，以致气分偏盛，性情易于波动，常影响于[MASK]；饮食失调，忧思劳倦，易伤脾胃；素禀不足，早婚多产，房事不节，常损伤[MASK],由于妇女生理上数伤于血，以致气分偏盛，性情易于波动，常影响于肝；饮食失调，忧思劳倦，易伤脾胃；素禀不足，早婚多产，房事不节，常损伤肾气,"['血', '肝', '肾气']"
因此，[MASK]功能失常，气血失调，导致冲任损伤，产生的经、带、胎、产、杂诸病，常用补肾滋肾、疏肝养肝、健脾和[MASK]、调理气血诸法来调补冲任，这是妇科疾病治疗的基本原则,因此，脏腑功能失常，气血失调，导致冲任损伤，产生的经、带、胎、产、杂诸病，常用补肾滋肾、疏肝养肝、健脾和胃、调理气血诸法来调补冲任，这是妇科疾病治疗的基本原则,"['脏腑', '胃']"
 肾阴虚，冲任血少，或热伏冲任，导致月经先期、[MASK]、[MASK]、[MASK]等疾病, 肾阴虚，冲任血少，或热伏冲任，导致月经先期、崩漏、闭经、不孕等疾病,"['崩漏', '闭经', '不孕']"
治疗宜滋肾益[MASK]为主，常用的代表方剂如左归丸、六味地黄丸、补肾地黄丸之类,治疗宜滋肾益阴为主，常用的代表方剂如左归丸、六味地黄丸、补肾地黄丸之类,['阴']
 肾阳虚的进一步发展，常致[MASK]失常，水湿内停，水湿下注冲任或泛溢肌肤，导致带下病、妊娠肿胀等疾病, 肾阳虚的进一步发展，常致气化失常，水湿内停，水湿下注冲任或泛溢肌肤，导致带下病、妊娠肿胀等疾病,['气化']
[MASK]肾阳虚，水湿内停或日久化为[MASK]浊，可导致经行泄泻、妊娠肿胀、带下病、月经后期、[MASK]、[MASK]等[MASK],脾肾阳虚，水湿内停或日久化为痰浊，可导致经行泄泻、妊娠肿胀、带下病、月经后期、闭经、不孕等病,"['脾', '痰', '闭经', '不孕', '病']"
治疗宜温[MASK]健脾为主，常用的代表方剂如四神丸合健固汤、温胞饮之类，同时根据水湿、[MASK]浊的不同情况兼用燥湿、利水、化痰之晶,治疗宜温肾健脾为主，常用的代表方剂如四神丸合健固汤、温胞饮之类，同时根据水湿、痰浊的不同情况兼用燥湿、利水、化痰之晶,"['肾', '痰']"
 由于抑郁忿怒，使[MASK]郁结，冲任失畅，导致月经后期、[MASK]、[MASK]、[MASK]等妇科疾病, 由于抑郁忿怒，使肝气郁结，冲任失畅，导致月经后期、痛经、闭经、不孕等妇科疾病,"['肝气', '痛经', '闭经', '不孕']"
" 三、泻[MASK]除湿
"," 三、泻肝除湿
",['肝']
 若肝郁化热，[MASK]犯[MASK]，脾虚湿盛，湿热互结，下注冲任，导致带下、阴痒等疾病, 若肝郁化热，肝气犯脾，脾虚湿盛，湿热互结，下注冲任，导致带下、阴痒等疾病,"['肝气', '脾']"
治疗宜泻[MASK]清热除湿为主，常用的代表方剂如龙胆泻[MASK]汤之类,治疗宜泻肝清热除湿为主，常用的代表方剂如龙胆泻肝汤之类,"['肝', '肝']"
 若肝郁兼肾虚，冲任失调，导致月经不调、[MASK]、[MASK]等疾病, 若肝郁兼肾虚，冲任失调，导致月经不调、痛经、不孕等疾病,"['痛经', '不孕']"
治疗宜调[MASK]补肾，常用的代表方剂如调[MASK]汤、定经汤之类,治疗宜调肝补肾，常用的代表方剂如调肝汤、定经汤之类,"['肝', '肝']"
" 七、[MASK]
"," 七、平肝潜阳
",['平肝潜阳']
 若肝经[MASK]日重，[MASK]不足，或[MASK]血本[MASK]，孕血养胎，肝血愈[MASK]，[MASK]不足，均使[MASK]偏亢，导致妊娠眩晕、产后痉证等, 若肝经血虚日重，肝阴不足，或肝血本虚，孕血养胎，肝血愈虚，肝阴不足，均使肝阳偏亢，导致妊娠眩晕、产后痉证等,"['血虚', '肝阴', '肝', '虚', '虚', '肝阴', '肝阳']"
治疗宜[MASK]，常用的代表方剂如一贯煎、三甲复脉汤之类,治疗宜平肝潜阳，常用的代表方剂如一贯煎、三甲复脉汤之类,['平肝潜阳']
"第三节健脾和[MASK]
","第三节 健脾和胃
",['胃']
妇女脾胃健运，气血充盛，则[MASK]满盈，经候如期，胎孕正常,妇女脾胃健运，气血充盛，则血海满盈，经候如期，胎孕正常,['血海']
其治疗原则应是健脾和[MASK]，资其化源,其治疗原则应是健脾和胃，资其化源,['胃']
 脾胃[MASK]严重者，[MASK]不振，运化失职，导致经行泄泻、浮肿等疾病, 脾胃气虚严重者，脾阳不振，运化失职，导致经行泄泻、浮肿等疾病,"['气虚', '脾阳']"
 [MASK]不振，水湿停聚，化为[MASK]浊，壅塞胞脉，导致月经后期、[MASK]、[MASK]等妇科疾病, 脾阳不振，水湿停聚，化为痰浊，壅塞胞脉，导致月经后期、闭经、不孕等妇科疾病,"['脾阳', '痰', '闭经', '不孕']"
治疗宜健脾豁痰除湿，常用的代表方剂如丹溪治湿[MASK]方、苍附导[MASK]丸之类,治疗宜健脾豁痰除湿，常用的代表方剂如丹溪治湿痰方、苍附导痰丸之类,"['痰', '痰']"
" 八、清热和[MASK]
"," 八、清热和胃
",['胃']
 胃中郁热，或邪热人里，导致妊娠[MASK]、产后[MASK]、产后[MASK]等[MASK], 胃中郁热，或邪热人里，导致妊娠呕吐、产后便秘、产后发热等病,"['呕吐', '便秘', '发热', '病']"
宜清热和[MASK]或泻热和[MASK]，常用的代表方剂如白虎汤、麻子仁丸之类，常用药物如竹茹、黄芩、黄连、大黄之类,宜清热和胃或泻热和胃，常用的代表方剂如白虎汤、麻子仁丸之类，常用药物如竹茹、黄芩、黄连、大黄之类,"['胃', '胃']"
老年妇女经断以后，先天[MASK]已衰，气血俱虚，全赖后天水谷滋养，此时健脾和胃以资化源，就更为重要,老年妇女经断以后，先天肾气已衰，气血俱虚，全赖后天水谷滋养，此时健脾和胃以资化源，就更为重要,['肾气']
" 一、[MASK]在气分，以治气为主，治血为佐
"," 一、病在气分，以治气为主，治血为佐
",['病']
